选课号,课程,开课校区,授课方式,授课老师,学分,总学时,限选人数,上课时间
"13001046","英语视听说III","崂山校区","讲授","李璐","2.0","32","25","1-17周 一(5-6节)",
"13001045","英语视听说III","崂山校区","讲授","张树筠","2.0","32","25","1-17周 一(5-6节)",
"13001078","英语语音语调","崂山校区","讲授","外教(英语)","2.0","32","20","1-17周 三(3-4节)",
"13001077","英语语音语调","崂山校区","讲授","李景娜","2.0","32","20","1-17周 二(5-6节)",
"13001076","英语语音语调","崂山校区","讲授","李景娜","2.0","32","20","1-17周 三(3-4节)",
"13001075","英语语音语调","崂山校区","讲授","李景娜","2.0","32","20","1-17周 三(1-2节)",
"13001073","英语视听说I","崂山校区","讲授","于丽","2.0","32","25","1-17周 三(1-2节)",
"13001072","英语视听说I","崂山校区","讲授","于丽","2.0","32","25","1-17周 三(3-4节)",
"13001071","英语视听说I","崂山校区","讲授","于国栋","2.0","32","25","1-17周 三(3-4节);1-17周 四(3-4节)",
"13001082","综合英语I","崂山校区","讲授","辛彩娜","4.0","64","25","1-17周 二(3-4节);1-17周 四(3-4节)",
"13001081","综合英语I","崂山校区","讲授","李旭奎","4.0","64","25","1-17周 二(3-4节);1-17周 四(3-4节)",
"13001080","综合英语I","崂山校区","讲授","栾雪梅","4.0","64","25","1-17周 二(3-4节);1-17周 四(3-4节)",
"13001055","综合英语III","崂山校区","讲授","金浩","4.0","64","25","1-17周 二(3-4节);1-17周 四(3-4节)",
"13001054","综合英语III","崂山校区","讲授","李祥云","4.0","64","25","1-17周 二(3-4节);1-17周 四(3-4节)",
"13001053","综合英语III","崂山校区","讲授","吴炳章","4.0","64","25","1-17周 二(3-4节)",
"13001079","英语专业导航","崂山校区","讲授","贺爱军 杨连瑞 张国","0.5","8","75","1-5周 一(1-2节)",
"13001012","大学生职业发展教育Ⅲ","崂山校区","讲授","王道平","1.0","16","50","1-9周 三(5-6节)",
"13001011","大学生职业发展教育Ⅱ","崂山校区","讲授","周鹏","0.5","8","50","5-8周 五(3-4节)",
"13001010","大学生职业发展教育Ⅰ","崂山校区","讲授","李筱","0.5","8","50","5-8周 四(10-11节)",
"18003287","毕业实习","崂山校区","讲授","李强","10.0","300","41","1-17周",
"18003210","体育指导与训练3","崂山校区","讲授","李强","2.0","64","40","1-17周 日(1-4节)",
"18003219","体育指导与训练1","崂山校区","讲授","李强","2.0","64","40","1-17周 日(1-4节);10-17周 二(5-6节)",
"18003202","网球","崂山校区","讲授","常晓峰","2.0","32","31","10-17周 二(3-4节)",
"18003208","乒乓球","崂山校区","讲授","陈平","1.0","32","40","1-17周 三(1-2节)",
"18003221","武术","崂山校区","讲授","颜红英","1.0","32","40","1-17周 五(1-2节)",
"18003220","拓展训练","崂山校区","讲授","王伟","1.0","32","40","1-17周 一(7-8节);1-17周 五(3-4节)",
"18003207","排球","崂山校区","讲授","霍鑫","2.0","64","40","1-17周 一(3-4节);1-17周 四(3-4节)",
"18003222","游泳","崂山校区","讲授","曹娜","2.0","64","40","1-17周 二(3-4节);1-17周 六(3-4节)",
"18003238","专项体能训练5","崂山校区","讲授","曹娜","2.0","64","40","1-17周 二(5-6节);1-17周 四(10-11节)",
"18003237","专项体能训练5","崂山校区","讲授","刘蕊","2.0","64","40","1-17周 二(5-6节)",
"18003236","专项体能训练5","崂山校区","讲授","常晓峰","2.0","64","40","1-17周 三(5-8节);1-17周 四(5-6节)",
"18003235","专项体能训练5","崂山校区","讲授","霍鑫","2.0","64","40","1-17周 一(5-6节);1-17周 四(5-6节)",
"18003234","专项体能训练5","崂山校区","讲授","王毅","2.0","64","40","1-17周 二(7-8节);1-17周 五(10-11节)",
"18003214","专项体能训练5","崂山校区","讲授","王伟","2.0","64","40","1-17周 二(10-11节);1-17周 四(10-11节)",
"18003247","专项体能训练3","崂山校区","讲授","刘霞","2.0","64","40","1-17周 二(5-6节);1-17周 六(3-4节)",
"18003246","专项体能训练3","崂山校区","讲授","曹娜","2.0","64","40","1-17周 二(5-6节);1-17周 四(10-11节)",
"18003245","专项体能训练3","崂山校区","讲授","刘蕊","2.0","64","40","1-17周 二(5-6节)",
"18003244","专项体能训练3","崂山校区","讲授","常晓峰","2.0","64","40","1-17周 三(5-8节);1-17周 四(5-6节)",
"18003241","专项体能训练3","崂山校区","讲授","霍鑫","2.0","64","40","1-17周 一(5-6节);1-17周 四(5-6节)",
"18003240","专项体能训练3","崂山校区","讲授","王毅","2.0","64","40","1-17周 二(7-8节);1-17周 五(10-11节)",
"18003226","专项体能训练3","崂山校区","讲授","王伟","2.0","64","40","1-17周 二(10-11节)",
"18003270","体操","崂山校区","讲授","陆付祥","1.0","32","45","1-17周 一(1-2节);1-17周 三(3-4节)",
"18003228","足球","崂山校区","讲授","李若鹏","2.0","64","40","1-17周 一(1-2节);1-17周 四(1节);1-17周 三(5-8节);1-17周 三(1-4节);1-17周 二(5-8节);1-17周 二(1-4节);1-17周 一(5-8节)",
"18003213","专项教学训练理论与实践5","崂山校区","讲授","李强","13.0","416","40","1-17周 一(1-4节);1-17周 四(1节);1-17周 三(5-8节);1-17周 三(1-4节);1-17周 二(5-8节);1-17周 二(1-4节);1-17周 一(5-8节)",
"18003249","专项教学训练理论与实践3","崂山校区","讲授","李强","13.0","416","40","1-17周 一(1-4节);1-17周 四(1节);1-17周 三(5-8节);1-17周 三(1-4节);1-17周 二(5-8节);1-17周 二(1-4节);1-17周 一(5-8节)",
"18003274","专项教学训练理论与实践1","崂山校区","讲授","李强","13.0","416","45","1-17周 一(1-4节);1-17周 六(3-4节)",
"18003286","专项体能训练1","崂山校区","讲授","曹娜","2.0","64","45","1-17周 二(5-6节);1-17周 四(10-11节)",
"18003285","专项体能训练1","崂山校区","讲授","刘蕊","2.0","64","45","1-17周 二(5-6节)",
"18003284","专项体能训练1","崂山校区","讲授","常晓峰","2.0","64","45","1-17周 三(5-8节);1-17周 四(5-6节)",
"18003283","专项体能训练1","崂山校区","讲授","霍鑫","2.0","64","45","1-17周 一(5-6节);1-17周 四(5-6节)",
"18003282","专项体能训练1","崂山校区","讲授","王毅","2.0","64","45","1-17周 二(7-8节);1-17周 五(10-11节)",
"18003275","专项体能训练1","崂山校区","讲授","王伟","2.0","64","45","1-17周 二(10-11节)",
"18003206","健康管理与实践3","崂山校区","讲授","陆付祥","0.5","16","40","1-8周 六(5-6节)",
"18003216","健康管理与实践2","崂山校区","讲授","陆付祥","0.5","16","40","1-8周 六(5-6节)",
"18003269","健康管理与实践1","崂山校区","讲授","陆付祥","0.5","12","45","1-8周 日(3-4节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003233","专项训练与竞赛5","崂山校区","讲授","曹娜","3.0","96","40","1-17周 一(5-6节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003232","专项训练与竞赛5","崂山校区","讲授","刘蕊","3.0","96","40","1-17周 一(5-6节);1-8周 二(5-8节)",
"18003231","专项训练与竞赛5","崂山校区","讲授","常晓峰","3.0","96","40","1-17周 五(5-8节);1-17周 五(5-6节);1-17周 三(7-8节)",
"18003230","专项训练与竞赛5","崂山校区","讲授","霍鑫","3.0","96","40","1-17周 二(5-6节);1-17周 五(7-8节);1-17周 三(10-11节)",
"18003229","专项训练与竞赛5","崂山校区","讲授","王毅","3.0","96","40","1-17周 一(7-8节);1-17周 四(7-8节);1-17周 三(5-6节)",
"18003215","专项训练与竞赛5","崂山校区","讲授","王伟","3.0","96","40","1-17周 一(5-6节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003253","专项训练与竞赛3","崂山校区","讲授","刘霞","3.0","96","40","1-17周 一(5-6节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003252","专项训练与竞赛3","崂山校区","讲授","曹娜","3.0","96","40","1-17周 一(5-6节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003251","专项训练与竞赛3","崂山校区","讲授","刘蕊","3.0","96","40","1-17周 一(5-6节);1-8周 五(5-8节)",
"18003250","专项训练与竞赛3","崂山校区","讲授","常晓峰","3.0","96","40","1-17周 二(5-8节);1-17周 五(5-6节);1-17周 三(7-8节)",
"18003243","专项训练与竞赛3","崂山校区","讲授","霍鑫","3.0","96","40","1-17周 二(5-6节);1-17周 五(7-8节);1-17周 三(10-11节)",
"18003242","专项训练与竞赛3","崂山校区","讲授","王毅","3.0","96","40","1-17周 一(7-8节);1-17周 四(7-8节);1-17周 三(5-6节)",
"18003227","专项训练与竞赛3","崂山校区","讲授","王伟","3.0","96","40","1-17周 一(5-6节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003281","专项训练与竞赛1","崂山校区","讲授","曹娜","3.0","96","45","1-17周 一(5-6节);1-17周 五(5-6节);1-17周 三(5-6节)",
"18003280","专项训练与竞赛1","崂山校区","讲授","刘蕊","3.0","96","45","1-17周 一(5-6节);1-8周 二(5-8节)",
"18003279","专项训练与竞赛1","崂山校区","讲授","常晓峰","3.0","96","45","1-17周 五(5-8节);1-17周 五(5-6节);1-17周 三(7-8节)",
"18003278","专项训练与竞赛1","崂山校区","讲授","霍鑫","3.0","96","45","1-17周 二(5-6节);1-17周 五(7-8节);1-17周 三(10-11节)",
"18003277","专项训练与竞赛1","崂山校区","讲授","王毅","3.0","96","45","1-17周 一(7-8节);1-16周 四(7-8节);1-16周 三(5-6节)",
"18003276","专项训练与竞赛1","崂山校区","讲授","王伟","3.0","96","45","1-16周 一(5-6节)",
"18003203","武术","崂山校区","讲授","颜红英","2.0","32","31","10-17周 四(1-4节)",
"18003217","社会体育学","崂山校区","讲授","韩丽萍","2.0","32","40","1-17周 三(1-2节)",
"18003209","体育管理学","崂山校区","讲授","陈平","2.0","32","40","1-17周 二(3-4节)",
"18003273","运动训练专业导论","崂山校区","讲授","王伟","0.5","8","45","1-4周 日(10-11节);1-17周 四(1-2节)单",
"18003212","运动医学","崂山校区","讲授","朱俊英","3.0","48","40","1-17周 一(1-2节)",
"18003224","运动生物力学","崂山校区","讲授","李世明","2.0","32","40","1-17周 四(1-2节)",
"18003218","体能训练学","崂山校区","讲授","刘蕊","2.0","32","40","1-17周 二(1-2节)",
"18003211","运动技能学习与控制","崂山校区","讲授","李强","2.0","32","40","1-17周 三(3-4节)",
"18003271","体育概论","崂山校区","讲授","杨韵","2.0","32","45","1-17周 二(1-2节)",
"18003223","运动生物化学","崂山校区","讲授","于文兵","2.0","32","40","1-17周 一(3-4节)",
"18003204","运动选材学","崂山校区","讲授","谭嘉辉","1.0","16","31","10-17周 二(1-2节);1-17周 五(1-2节)单",
"18003272","运动解剖学","崂山校区","讲授","李强","3.0","48","45","1-17周 四(3-4节)",
"18003268","大学生职业发展教育Ⅲ","崂山校区","讲授","李珍","1.0","16","90","6-13周 五(1-2节)",
"20001010","政治学学术能力进阶","崂山校区","讲授","黄杰","1.0","24","50","1-4周 一(3-4节)",
"20001011","职业能力拓展","崂山校区","讲授","陈霞","1.0","24","50","1-4周 三(3-4节)",
"20001006","政治哲学导论","崂山校区","讲授","国晓光","2.0","32","51","1-16周 四(3-4节)",
"20003016","地方政府管理","崂山校区","讲授","汪广龙","2.0","32","51","1-16周 三(1-2节)",
"20001015","政治学学科前沿课","崂山校区","讲授","弓联兵","0.5","8","50","1-4周 三(7-8节)",
"20001003","地方政府学","崂山校区","讲授","王泉伟","2.0","32","51","1-16周 一(1-2节)",
"20001012","专业外语","崂山校区","讲授","孙凯 庞中英","2.0","32","50","1-16周 五(3-4节)",
"20001002","比较政治制度","崂山校区","讲授","曹文振","3.0","48","51","1-16周 二(7-9节)",
"20001007","公共政策学","崂山校区","讲授","李辉","3.0","48","51","1-16周 三(5-7节)",
"20001005","政治社会学","崂山校区","讲授","王通","2.0","32","51","1-16周 五(1-2节)",
"20001009","海洋政治概论","崂山校区","讲授","宋宁而","2.0","32","50","1-16周 二(5-6节)",
"20001018","逻辑学","崂山校区","讲授","王雪","2.0","32","50","1-16周 二(5-6节)",
"20001008","国际关系史","崂山校区","讲授","管颖","3.0","48","50","1-16周 一(7-9节)",
"20001022","管理学概论","崂山校区","讲授","杨洋","2.0","32","50","1-16周 三(3-4节);1-16周 四(1-2节)",
"20001021","政治学原理","崂山校区","讲授","王宇环","4.0","64","50","1-16周 二(1-2节)",
"20001019","社会学","崂山校区","讲授","王书明","2.0","32","50","1-16周 三(7-8节)",
"20001004","国际政治学","崂山校区","讲授","郭培清 董利民","3.0","48","51","1-16周 一(5-7节)",
"20001017","大学生职业发展教育Ⅲ","崂山校区","讲授","迟凤姣","1.0","16","100","5-12周 五(3-4节);1-17周 日(7-8节)",
"15002002","前沿系列讲座","崂山校区","讲授","李晟","2.0","64","230","1-17周 日(5-6节)",
"15002054","国内模拟法庭训练（刑事）","崂山校区","讲授","王越 吕泽华","2.0","48","30","1-8周 五(10-11节)",
"15002053","国内模拟法庭训练（民商）","崂山校区","讲授","贺茜 宋春龙","2.0","48","30","1-8周 三(10-11节)",
"15002051","国际模拟法庭训练（公法）","崂山校区","讲授","王金鹏 陈奕彤 于敏娜","2.0","48","30","9-17周 三(10-11节)",
"15002052","国际模拟法庭训练（刑事）","崂山校区","讲授","贾占旭 王倩云","2.0","48","30","1-8周 二(10-11节);1-17周 五(1-2节)双",
"15002070","法律研究和写作","崂山校区","讲授","外教(法学中美班)","4.0","72","30","1-17周 二(3-4节);1-17周 五(1-2节)单",
"15002069","法律研究和写作","崂山校区","讲授","外教(法学中美班)","4.0","72","30","1-17周 二(1-2节);1-17周 四(1-2节)双",
"15002068","法律研究和写作","崂山校区","讲授","外教(法学中美班)","4.0","72","30","1-17周 一(3-4节);1-17周 四(1-2节)单",
"15002020","法律研究和写作","崂山校区","讲授","外教(法学中美班)","4.0","72","30","1-17周 一(1-2节)",
"15002055","毕业论文","崂山校区","讲授","李晟","8.0","240","2","1-8周",
"15002003","专业实习","崂山校区","讲授","颜丽媛 胡伟强","8.0","0","230","1-17周",
"15002004","法学前沿讲座","崂山校区","讲授","李晟","2.0","64","130","1-17周",
"15002049","公司法学","崂山校区","讲授","贺茜","2.0","32","200","1-17周 五(3-4节)",
"15002013","互联网法","崂山校区","讲授","李晟","2.0","32","100","1-17周 四(3-4节)",
"15002019","中国法律思想史","崂山校区","讲授","张红杰","2.0","32","90","1-17周 五(7-8节)",
"15002047","法律交叉科学前沿","崂山校区","讲授","胡伟强","1.0","16","90","1-8周 一(7-8节)",
"15002050","信托法","崂山校区","讲授","王洋","2.0","32","120","1-17周 二(3-4节)",
"15002048","外国法制史","崂山校区","讲授","李勤通","2.0","32","20","1-17周 四(10-11节)",
"15002011","国际商法学","崂山校区","讲授","刘晓雯","2.0","32","120","1-17周 四(1-2节)",
"15002012","海商法学","崂山校区","讲授","于敏娜","2.0","32","120","1-17周 二(1-2节)",
"15002009","犯罪学","崂山校区","讲授","王倩云","2.0","32","260","1-17周 一(3-4节)",
"15002014","极地法前沿","崂山校区","讲授","陈奕彤","0.5","8","90","1-4周 二(7-8节)",
"15002016","民事诉讼法前沿","崂山校区","讲授","宋春龙","0.5","8","90","9-12周 一(7-8节)",
"15002088","习近平法治思想概论","崂山校区","讲授","李晟 刘惠荣 张权","3.0","72","130","1-12周 三(7-8节)",
"15002085","习近平法治思想概论","崂山校区","讲授","于晓艺 刘惠荣 颜丽媛","3.0","72","120","1-12周 三(3-4节)",
"15002039","知识产权法学","崂山校区","讲授","马晓莉","2.0","32","90","1-17周 三(3-4节)",
"15002038","知识产权法学","崂山校区","讲授","章凯业","2.0","32","90","1-17周 三(3-4节)",
"15002037","知识产权法学","崂山校区","讲授","马晓莉 董跃","2.0","32","90","1-17周 二(5-6节);1-17周 三(1-2节)双",
"15002079","商业组织法（美国）","崂山校区","讲授","外教(法学中美班)","4.0","144","27","1-17周 一(3-4节);1-17周 三(1-2节)单",
"15002078","商业组织法（美国）","崂山校区","讲授","外教(法学中美班)","4.0","144","27","1-17周 一(1-2节);1-17周 五(7-8节)双",
"15002006","商业组织法（美国）","崂山校区","讲授","外教(法学中美班)","4.0","144","27","1-17周 三(7-8节);1-17周 五(5-6节)双",
"15002074","美国法律制度I（美国）","崂山校区","讲授","外教(法学中美班)","4.0","144","27","1-17周 二(7-8节);1-17周 五(7-8节)单",
